country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","10-10-2025 22:00:00",24.792403,84.992416,NH3,5,6,5
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","10-10-2025 22:00:00",26.1403345,85.3650192,PM10,41,48,47
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","10-10-2025 22:00:00",26.1403345,85.3650192,OZONE,52,71,56
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","10-10-2025 22:00:00",25.42742023,86.13886079,PM2.5,8,38,20
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","10-10-2025 22:00:00",26.80365,84.51954,OZONE,24,31,28
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","10-10-2025 22:00:00",25.560083,87.553265,PM10,29,32,30
India,Bihar,Patna,"Muradpur, Patna - BSPCB","10-10-2025 22:00:00",25.619651,85.147382,OZONE,4,40,24
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","10-10-2025 22:00:00",25.599486,85.113666,PM10,50,94,70
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","10-10-2025 22:00:00",25.599486,85.113666,CO,15,54,44
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-10-2025 22:00:00",25.366336,87.117468,PM10,39,88,63
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-10-2025 22:00:00",25.366336,87.117468,NO2,4,8,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-10-2025 22:00:00",25.366336,87.117468,SO2,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","10-10-2025 22:00:00",25.366336,87.117468,OZONE,15,37,25
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","10-10-2025 22:00:00",21.194815,81.314770,CO,10,56,30
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","10-10-2025 22:00:00",21.185571,81.343175,PM2.5,15,139,56
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","10-10-2025 22:00:00",21.185571,81.343175,OZONE,7,13,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-10-2025 22:00:00",21.224231,81.408350,PM2.5,26,74,48
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","10-10-2025 22:00:00",25.03280,85.41948,NH3,6,8,7
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","10-10-2025 22:00:00",25.03280,85.41948,SO2,19,24,21
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","10-10-2025 22:00:00",25.859655,85.77944,PM10,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-10-2025 22:00:00",25.592539,85.227158,NH3,4,5,4
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-10-2025 22:00:00",25.592539,85.227158,SO2,7,9,8
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","10-10-2025 22:00:00",25.592539,85.227158,OZONE,8,12,10
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","10-10-2025 22:00:00",26.2271665,84.3570427,PM2.5,40,92,58
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","10-10-2025 22:00:00",26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-10-2025 22:00:00",30.735567,76.775714,SO2,4,9,6
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","10-10-2025 22:00:00",30.735567,76.775714,OZONE,5,179,68
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","10-10-2025 22:00:00",22.118125,83.140608,OZONE,41,100,72
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","10-10-2025 22:00:00",21.194815,81.314770,PM10,22,92,51
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","10-10-2025 22:00:00",26.2271665,84.3570427,SO2,4,5,5
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","10-10-2025 22:00:00",21.237755,81.705301,NH3,2,7,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","10-10-2025 22:00:00",21.371751,81.664929,CO,14,32,23
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","10-10-2025 22:00:00",22.06631475,83.33820077,NO2,9,51,16
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-10-2025 22:00:00",22.1910172,83.5197009,OZONE,3,33,17
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","10-10-2025 22:00:00",21.258815,81.578979,NO2,11,23,15
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","10-10-2025 22:00:00",21.219665,81.630094,CO,24,50,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-10-2025 22:00:00",22.126650,83.483212,PM2.5,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-10-2025 22:00:00",22.126650,83.483212,NO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-10-2025 22:00:00",22.1910172,83.5197009,NO2,10,39,20
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.695381,77.181665,CO,31,75,60
India,Delhi,Delhi,"Bawana, Delhi - DPCC","10-10-2025 22:00:00",28.776200,77.051074,PM10,129,233,161
India,Delhi,Delhi,"Bawana, Delhi - DPCC","10-10-2025 22:00:00",28.776200,77.051074,NH3,3,5,4
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.647622,77.3158090,PM2.5,67,193,114
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.647622,77.3158090,PM10,159,348,207
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.647622,77.3158090,NH3,1,2,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-10-2025 22:00:00",22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","10-10-2025 22:00:00",22.348441,82.549611,NO2,18,24,20
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","10-10-2025 22:00:00",22.368195,82.746431,SO2,4,10,8
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-10-2025 22:00:00",28.815329,77.153010,PM10,124,354,164
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","10-10-2025 22:00:00",28.7256504,77.2011573,PM10,119,255,157
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","10-10-2025 22:00:00",28.7256504,77.2011573,NO2,17,33,23
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-10-2025 22:00:00",28.656756,77.227234,NO2,12,55,29
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-10-2025 22:00:00",28.656756,77.227234,NH3,6,10,8
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-10-2025 22:00:00",28.7500499,77.1112615,NO2,47,78,64
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-10-2025 22:00:00",28.7500499,77.1112615,NH3,5,11,8
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-10-2025 22:00:00",28.7500499,77.1112615,SO2,30,34,33
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-10-2025 22:00:00",28.7500499,77.1112615,CO,22,38,28
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","10-10-2025 22:00:00",28.498571,77.264840,PM10,131,248,174
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","10-10-2025 22:00:00",28.498571,77.264840,NO2,39,97,63
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","10-10-2025 22:00:00",28.498571,77.264840,SO2,NA,NA,NA
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","10-10-2025 22:00:00",28.5710274,77.0719006,PM2.5,78,250,111
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","10-10-2025 22:00:00",28.530785,77.271255,NO2,42,136,74
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","10-10-2025 22:00:00",28.530785,77.271255,NH3,6,8,7
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","10-10-2025 22:00:00",28.530785,77.271255,CO,22,104,48
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-10-2025 22:00:00",28.639652,77.146275,NO2,44,168,86
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-10-2025 22:00:00",28.639652,77.146275,OZONE,5,80,42
India,Delhi,Delhi,"Pusa, Delhi - IMD","10-10-2025 22:00:00",28.636110,77.173332,PM2.5,76,163,106
India,Delhi,Delhi,"Pusa, Delhi - IMD","10-10-2025 22:00:00",28.636110,77.173332,PM10,110,173,138
India,Delhi,Delhi,"Pusa, Delhi - IMD","10-10-2025 22:00:00",28.636110,77.173332,CO,1,120,56
India,Delhi,Delhi,"Narela, Delhi - DPCC","10-10-2025 22:00:00",28.822836,77.101981,NH3,14,15,14
India,Delhi,Delhi,"Narela, Delhi - DPCC","10-10-2025 22:00:00",28.822836,77.101981,CO,26,54,37
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","10-10-2025 22:00:00",28.567890,77.250515,PM2.5,70,320,128
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","10-10-2025 22:00:00",28.567890,77.250515,NO2,10,109,41
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","10-10-2025 22:00:00",28.6573814,77.1585447,PM2.5,55,166,101
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","10-10-2025 22:00:00",28.6573814,77.1585447,PM10,111,195,157
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","10-10-2025 22:00:00",28.6573814,77.1585447,CO,1,114,62
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-10-2025 22:00:00",28.636429,77.201067,NH3,5,6,5
India,Delhi,Delhi,"Mundka, Delhi - DPCC","10-10-2025 22:00:00",28.684678,77.076574,SO2,NA,NA,NA
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-10-2025 22:00:00",28.60909,77.0325413,NO2,41,85,55
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-10-2025 22:00:00",28.60909,77.0325413,NH3,7,10,8
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","10-10-2025 22:00:00",28.580280,77.233829,SO2,6,18,11
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","10-10-2025 22:00:00",28.5918245,77.2273074,PM2.5,78,212,104
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-10-2025 22:00:00",28.6811736,77.3025234,SO2,12,21,16
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","10-10-2025 22:00:00",28.6573814,77.1585447,OZONE,9,287,146
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","10-10-2025 22:00:00",28.5710274,77.0719006,NH3,3,5,4
India,Delhi,Delhi,"Narela, Delhi - DPCC","10-10-2025 22:00:00",28.822836,77.101981,PM2.5,79,206,119
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-10-2025 22:00:00",28.699793,77.165453,SO2,8,17,14
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-10-2025 22:00:00",23.107969,72.574648,PM2.5,75,160,105
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-10-2025 22:00:00",22.977134,72.553024,PM10,177,454,247
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-10-2025 22:00:00",22.977134,72.553024,NO2,19,51,35
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-10-2025 22:00:00",22.977134,72.553024,NH3,2,15,8
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-10-2025 22:00:00",22.977134,72.553024,CO,12,50,30
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","10-10-2025 22:00:00",28.563262,77.186937,NO2,9,111,42
India,Delhi,Delhi,"Rohini, Delhi - DPCC","10-10-2025 22:00:00",28.732528,77.119920,PM2.5,67,243,125
India,Delhi,Delhi,"Rohini, Delhi - DPCC","10-10-2025 22:00:00",28.732528,77.119920,NO2,6,44,17
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","10-10-2025 22:00:00",28.6514781,77.1473105,PM10,139,228,164
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","10-10-2025 22:00:00",28.6514781,77.1473105,NH3,6,10,7
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-10-2025 22:00:00",23.020509,72.579261,PM10,164,236,189
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-10-2025 22:00:00",23.020509,72.579261,NO2,26,119,65
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-10-2025 22:00:00",23.020509,72.579261,OZONE,1,56,26
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-10-2025 22:00:00",23.016834,72.625775,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-10-2025 22:00:00",23.016834,72.625775,NH3,1,5,4
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-10-2025 22:00:00",23.016834,72.625775,SO2,11,45,31
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.710508,77.249485,OZONE,5,145,92
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-10-2025 22:00:00",28.531346,77.190156,PM2.5,68,147,103
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-10-2025 22:00:00",28.531346,77.190156,NH3,3,4,4
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.672342,77.315260,NO2,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.672342,77.315260,SO2,NA,NA,NA
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-10-2025 22:00:00",28.5504249,77.2159377,PM10,135,366,187
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-10-2025 22:00:00",28.5504249,77.2159377,NH3,5,12,8
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","10-10-2025 22:00:00",28.5504249,77.2159377,SO2,24,32,28
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","10-10-2025 22:00:00",23.041137,72.456691,PM10,112,290,191
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","10-10-2025 22:00:00",23.041137,72.456691,SO2,2,9,3
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","10-10-2025 22:00:00",23.023389,72.515201,PM2.5,99,256,191
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","10-10-2025 22:00:00",23.023389,72.515201,NO2,10,128,73
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-10-2025 22:00:00",23.076793,72.627874,SO2,1,7,4
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","10-10-2025 22:00:00",23.002657,72.591912,OZONE,27,73,52
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","10-10-2025 22:00:00",29.695300,77.002700,OZONE,26,26,26
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","10-10-2025 22:00:00",29.966942,76.875879,PM2.5,50,108,71
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","10-10-2025 22:00:00",27.9002,76.9938,CO,51,66,62
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","10-10-2025 22:00:00",28.360699,76.936090,CO,36,94,57
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","10-10-2025 22:00:00",28.1485564,77.3320667,OZONE,23,25,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","10-10-2025 22:00:00",28.3153,76.9143,NO2,2,18,9
India,Gujarat,Surat,"Science Center, Surat - SMC","10-10-2025 22:00:00",21.170046,72.795405,SO2,19,24,20
India,Gujarat,Surat,"Science Center, Surat - SMC","10-10-2025 22:00:00",21.170046,72.795405,CO,34,38,35
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","10-10-2025 22:00:00",20.362421,72.918013,PM2.5,110,324,246
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","10-10-2025 22:00:00",22.969611,72.643500,NO2,12,37,26
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-10-2025 22:00:00",28.593883,76.270653,SO2,9,12,10
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-10-2025 22:00:00",28.593883,76.270653,OZONE,12,18,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","10-10-2025 22:00:00",28.206800,76.799700,PM2.5,30,359,81
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","10-10-2025 22:00:00",28.206800,76.799700,SO2,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","10-10-2025 22:00:00",28.4417,77.3217,PM10,96,102,99
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","10-10-2025 22:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","10-10-2025 22:00:00",28.422681,77.148944,PM10,83,216,153
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","10-10-2025 22:00:00",28.422681,77.148944,NO2,13,27,19
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","10-10-2025 22:00:00",23.163798,72.677768,OZONE,2,50,25
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","10-10-2025 22:00:00",23.243639,72.68994,PM2.5,119,162,138
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-10-2025 22:00:00",28.39072,77.30059,PM10,110,119,114
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","10-10-2025 22:00:00",30.7057778,76.8531805555555,PM2.5,NA,NA,NA
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","10-10-2025 22:00:00",28.3153,76.9143,SO2,3,8,5
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","10-10-2025 22:00:00",29.8006,76.4155,NH3,6,6,6
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.951913,77.539784,CO,20,107,70
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","10-10-2025 22:00:00",12.9756843,77.5660749,PM10,81,98,85
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","10-10-2025 22:00:00",12.9756843,77.5660749,NO2,44,50,47
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","10-10-2025 22:00:00",13.029152,77.585901,NO2,13,25,23
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","10-10-2025 22:00:00",30.7057778,76.8531805555555,NO2,NA,NA,NA
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","10-10-2025 22:00:00",29.432304,76.972765,PM10,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","10-10-2025 22:00:00",28.52123,76.37138,PM2.5,126,300,210
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","10-10-2025 22:00:00",16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","10-10-2025 22:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.951913,77.539784,PM2.5,5,159,56
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.951913,77.539784,PM10,8,163,75
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-10-2025 22:00:00",34.066206,74.819820,PM2.5,33,65,45
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","10-10-2025 22:00:00",34.066206,74.819820,CO,12,22,18
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","10-10-2025 22:00:00",23.80569,86.44268,PM10,18,85,52
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-10-2025 22:00:00",12.920984,77.584908,OZONE,12,37,19
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",13.003872,77.664217,NO2,27,30,27
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",13.003872,77.664217,OZONE,24,24,24
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","10-10-2025 22:00:00",13.0270199,77.494094,CO,18,31,22
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","10-10-2025 22:00:00",13.029152,77.585901,SO2,1,6,3
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","10-10-2025 22:00:00",29.536400,75.015800,PM10,61,101,83
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","10-10-2025 22:00:00",12.990328,77.5431385,PM10,39,41,40
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-10-2025 22:00:00",12.917348,77.622813,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-10-2025 22:00:00",12.917348,77.622813,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-10-2025 22:00:00",12.917348,77.622813,CO,10,26,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","10-10-2025 22:00:00",12.917348,77.622813,OZONE,10,11,11
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","10-10-2025 22:00:00",11.55358,76.55521,NO2,14,35,20
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","10-10-2025 22:00:00",15.347630,76.181767,NH3,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","10-10-2025 22:00:00",12.415911,75.735050,CO,5,11,9
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","10-10-2025 22:00:00",12.415911,75.735050,OZONE,3,8,4
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","10-10-2025 22:00:00",12.889250,74.853000,NO2,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","10-10-2025 22:00:00",13.428828,77.731418,PM10,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","10-10-2025 22:00:00",13.328028,75.797056,NO2,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","10-10-2025 22:00:00",16.802639,75.722694,PM2.5,30,38,37
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","10-10-2025 22:00:00",16.802639,75.722694,NO2,9,10,9
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","10-10-2025 22:00:00",17.336318,76.847397,OZONE,13,16,14
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","10-10-2025 22:00:00",14.475800,75.905200,NH3,2,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","10-10-2025 22:00:00",13.328028,75.797056,CO,11,11,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","10-10-2025 22:00:00",15.3714823,75.1160168,NO2,11,11,11
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","10-10-2025 22:00:00",12.21041,76.37376,SO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-10-2025 22:00:00",23.210494,77.425409,OZONE,14,60,34
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-10-2025 22:00:00",23.233584,77.400574,NO2,26,64,38
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-10-2025 22:00:00",23.233584,77.400574,SO2,8,13,10
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","10-10-2025 22:00:00",23.81748678,79.446246,PM2.5,67,139,88
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","10-10-2025 22:00:00",23.81748678,79.446246,SO2,32,35,33
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","10-10-2025 22:00:00",22.9682591,76.064118,CO,8,46,19
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-10-2025 22:00:00",8.8787,76.6073,PM2.5,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-10-2025 22:00:00",8.8787,76.6073,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-10-2025 22:00:00",8.8787,76.6073,CO,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.563700,76.886500,PM10,57,67,63
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.563700,76.886500,NO2,6,7,7
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.563700,76.886500,NH3,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-10-2025 22:00:00",23.264759,77.381568,NH3,3,4,3
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-10-2025 22:00:00",23.264759,77.381568,CO,15,74,42
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-10-2025 22:00:00",23.264759,77.381568,OZONE,15,78,50
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-10-2025 22:00:00",23.210494,77.425409,NH3,2,3,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","10-10-2025 22:00:00",16.7602,77.1428,CO,10,20,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","10-10-2025 22:00:00",16.7602,77.1428,OZONE,14,19,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.563700,76.886500,SO2,1,13,7
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","10-10-2025 22:00:00",10.532400,76.215900,PM10,43,54,51
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","10-10-2025 22:00:00",16.802639,75.722694,OZONE,14,17,16
