value,parameter.name,parameter.units,period.datetimeFrom.utc
215.0,pm25,µg/m³,2016-05-04T04:35:00Z
167.0,pm25,µg/m³,2016-05-04T05:15:00Z
167.0,pm25,µg/m³,2016-05-04T05:45:00Z
115.0,pm25,µg/m³,2016-05-04T06:15:00Z
95.0,pm25,µg/m³,2016-05-04T07:15:00Z
95.0,pm25,µg/m³,2016-05-04T07:45:00Z
147.0,pm25,µg/m³,2016-05-04T08:15:00Z
147.0,pm25,µg/m³,2016-05-04T08:40:00Z
284.0,pm25,µg/m³,2016-05-04T09:15:00Z
284.0,pm25,µg/m³,2016-05-04T09:45:00Z
89.0,pm25,µg/m³,2016-05-04T10:15:00Z
89.0,pm25,µg/m³,2016-05-04T10:45:00Z
164.0,pm25,µg/m³,2016-05-04T11:15:00Z
164.0,pm25,µg/m³,2016-05-04T11:40:00Z
192.0,pm25,µg/m³,2016-05-04T12:15:00Z
192.0,pm25,µg/m³,2016-05-04T12:45:00Z
115.0,pm25,µg/m³,2016-05-04T13:15:00Z
115.0,pm25,µg/m³,2016-05-04T13:45:00Z
115.0,pm25,µg/m³,2016-05-04T14:05:00Z
112.0,pm25,µg/m³,2016-05-04T14:45:00Z
75.0,pm25,µg/m³,2016-05-04T15:15:00Z
75.0,pm25,µg/m³,2016-05-04T15:35:00Z
138.0,pm25,µg/m³,2016-05-04T16:15:00Z
138.0,pm25,µg/m³,2016-05-04T16:45:00Z
129.0,pm25,µg/m³,2016-05-04T17:15:00Z
129.0,pm25,µg/m³,2016-05-04T17:45:00Z
110.0,pm25,µg/m³,2016-05-04T18:45:00Z
111.0,pm25,µg/m³,2016-05-04T19:15:00Z
111.0,pm25,µg/m³,2016-05-04T19:45:00Z
110.0,pm25,µg/m³,2016-05-04T20:15:00Z
110.0,pm25,µg/m³,2016-05-04T20:45:00Z
63.0,pm25,µg/m³,2016-05-04T21:15:00Z
63.0,pm25,µg/m³,2016-05-04T21:45:00Z
87.0,pm25,µg/m³,2016-05-04T22:15:00Z
87.0,pm25,µg/m³,2016-05-04T22:45:00Z
23.0,pm25,µg/m³,2016-05-04T23:15:00Z
23.0,pm25,µg/m³,2016-05-04T23:35:00Z
17.0,pm25,µg/m³,2016-05-05T00:15:00Z
17.0,pm25,µg/m³,2016-05-05T00:45:00Z
17.0,pm25,µg/m³,2016-05-05T01:05:00Z
22.0,pm25,µg/m³,2016-05-05T01:45:00Z
22.0,pm25,µg/m³,2016-05-05T02:10:00Z
61.0,pm25,µg/m³,2016-05-05T02:45:00Z
91.0,pm25,µg/m³,2016-05-05T03:15:00Z
91.0,pm25,µg/m³,2016-05-05T03:45:00Z
84.0,pm25,µg/m³,2016-05-05T04:15:00Z
93.0,pm25,µg/m³,2016-05-05T12:40:00Z
70.0,pm25,µg/m³,2016-05-05T13:35:00Z
70.0,pm25,µg/m³,2016-05-05T14:05:00Z
86.0,pm25,µg/m³,2016-05-05T14:30:00Z
86.0,pm25,µg/m³,2016-05-05T15:05:00Z
12.0,pm25,µg/m³,2016-05-05T15:35:00Z
12.0,pm25,µg/m³,2016-05-05T16:00:00Z
32.0,pm25,µg/m³,2016-05-05T16:30:00Z
32.0,pm25,µg/m³,2016-05-05T17:00:00Z
48.0,pm25,µg/m³,2016-05-05T18:00:00Z
13.0,pm25,µg/m³,2016-05-05T18:30:00Z
13.0,pm25,µg/m³,2016-05-05T18:50:00Z
61.0,pm25,µg/m³,2016-05-05T19:30:00Z
61.0,pm25,µg/m³,2016-05-05T20:00:00Z
79.0,pm25,µg/m³,2016-05-05T20:20:00Z
79.0,pm25,µg/m³,2016-05-05T21:00:00Z
31.0,pm25,µg/m³,2016-05-05T21:30:00Z
31.0,pm25,µg/m³,2016-05-05T21:50:00Z
57.0,pm25,µg/m³,2016-05-05T22:30:00Z
57.0,pm25,µg/m³,2016-05-05T23:00:00Z
31.0,pm25,µg/m³,2016-05-06T00:30:00Z
31.0,pm25,µg/m³,2016-05-06T01:00:00Z
59.0,pm25,µg/m³,2016-05-06T01:30:00Z
59.0,pm25,µg/m³,2016-05-06T02:00:00Z
82.0,pm25,µg/m³,2016-05-06T02:30:00Z
82.0,pm25,µg/m³,2016-05-06T03:00:00Z
81.0,pm25,µg/m³,2016-05-06T03:30:00Z
81.0,pm25,µg/m³,2016-05-06T04:00:00Z
59.0,pm25,µg/m³,2016-05-06T04:30:00Z
51.0,pm25,µg/m³,2016-05-06T10:30:00Z
51.0,pm25,µg/m³,2016-05-06T11:00:00Z
61.0,pm25,µg/m³,2016-05-06T11:30:00Z
61.0,pm25,µg/m³,2016-05-06T12:00:00Z
61.0,pm25,µg/m³,2016-05-06T12:30:00Z
61.0,pm25,µg/m³,2016-05-06T13:00:00Z
60.0,pm25,µg/m³,2016-05-06T13:20:00Z
60.0,pm25,µg/m³,2016-05-06T14:00:00Z
71.0,pm25,µg/m³,2016-05-06T14:30:00Z
71.0,pm25,µg/m³,2016-05-06T14:50:00Z
62.0,pm25,µg/m³,2016-05-06T15:30:00Z
62.0,pm25,µg/m³,2016-05-06T16:00:00Z
120.0,pm25,µg/m³,2016-05-06T16:20:00Z
120.0,pm25,µg/m³,2016-05-06T17:00:00Z
128.0,pm25,µg/m³,2016-05-06T17:30:00Z
128.0,pm25,µg/m³,2016-05-06T18:00:00Z
128.0,pm25,µg/m³,2016-05-06T18:30:00Z
128.0,pm25,µg/m³,2016-05-06T19:00:00Z
143.0,pm25,µg/m³,2016-05-06T19:30:00Z
143.0,pm25,µg/m³,2016-05-06T20:00:00Z
124.0,pm25,µg/m³,2016-05-06T20:30:00Z
124.0,pm25,µg/m³,2016-05-06T21:00:00Z
83.0,pm25,µg/m³,2016-05-06T21:30:00Z
83.0,pm25,µg/m³,2016-05-06T22:00:00Z
69.0,pm25,µg/m³,2016-05-06T22:30:00Z
33.0,pm25,µg/m³,2016-05-06T23:30:00Z
33.0,pm25,µg/m³,2016-05-07T00:00:00Z
81.0,pm25,µg/m³,2016-05-07T00:20:00Z
81.0,pm25,µg/m³,2016-05-07T01:00:00Z
95.0,pm25,µg/m³,2016-05-07T01:30:00Z
95.0,pm25,µg/m³,2016-05-07T01:50:00Z
74.0,pm25,µg/m³,2016-05-07T02:30:00Z
74.0,pm25,µg/m³,2016-05-07T03:00:00Z
89.0,pm25,µg/m³,2016-05-07T03:30:00Z
89.0,pm25,µg/m³,2016-05-07T04:00:00Z
103.0,pm25,µg/m³,2016-05-07T04:30:00Z
103.0,pm25,µg/m³,2016-05-07T04:55:00Z
56.0,pm25,µg/m³,2016-05-07T05:30:00Z
56.0,pm25,µg/m³,2016-05-07T06:00:00Z
45.0,pm25,µg/m³,2016-05-07T07:00:00Z
13.0,pm25,µg/m³,2016-05-07T07:30:00Z
76.0,pm25,µg/m³,2016-05-07T08:30:00Z
76.0,pm25,µg/m³,2016-05-07T09:00:00Z
87.0,pm25,µg/m³,2016-05-07T09:30:00Z
87.0,pm25,µg/m³,2016-05-07T09:50:00Z
76.0,pm25,µg/m³,2016-05-07T10:30:00Z
76.0,pm25,µg/m³,2016-05-07T11:00:00Z
118.0,pm25,µg/m³,2016-05-07T11:20:00Z
118.0,pm25,µg/m³,2016-05-07T12:00:00Z
89.0,pm25,µg/m³,2016-05-07T12:30:00Z
89.0,pm25,µg/m³,2016-05-07T12:50:00Z
133.0,pm25,µg/m³,2016-05-07T13:30:00Z
133.0,pm25,µg/m³,2016-05-07T14:00:00Z
132.0,pm25,µg/m³,2016-05-07T14:30:00Z
132.0,pm25,µg/m³,2016-05-07T14:50:00Z
77.0,pm25,µg/m³,2016-05-07T15:30:00Z
77.0,pm25,µg/m³,2016-05-07T16:00:00Z
82.0,pm25,µg/m³,2016-05-07T16:30:00Z
82.0,pm25,µg/m³,2016-05-07T17:00:00Z
111.0,pm25,µg/m³,2016-05-07T17:30:00Z
111.0,pm25,µg/m³,2016-05-07T18:00:00Z
111.0,pm25,µg/m³,2016-05-07T18:30:00Z
111.0,pm25,µg/m³,2016-05-07T19:00:00Z
127.0,pm25,µg/m³,2016-05-07T22:00:00Z
110.0,pm25,µg/m³,2016-05-07T22:25:00Z
110.0,pm25,µg/m³,2016-05-07T23:00:00Z
83.0,pm25,µg/m³,2016-05-07T23:30:00Z
83.0,pm25,µg/m³,2016-05-07T23:55:00Z
131.0,pm25,µg/m³,2016-05-08T00:35:00Z
131.0,pm25,µg/m³,2016-05-08T01:05:00Z
178.0,pm25,µg/m³,2016-05-08T01:25:00Z
178.0,pm25,µg/m³,2016-05-08T02:05:00Z
148.0,pm25,µg/m³,2016-05-08T02:35:00Z
148.0,pm25,µg/m³,2016-05-08T03:05:00Z
161.0,pm25,µg/m³,2016-05-08T03:35:00Z
161.0,pm25,µg/m³,2016-05-08T04:05:00Z
130.0,pm25,µg/m³,2016-05-08T04:35:00Z
130.0,pm25,µg/m³,2016-05-08T05:05:00Z
113.0,pm25,µg/m³,2016-05-08T05:35:00Z
113.0,pm25,µg/m³,2016-05-08T06:05:00Z
111.0,pm25,µg/m³,2016-05-08T06:35:00Z
111.0,pm25,µg/m³,2016-05-08T07:05:00Z
55.0,pm25,µg/m³,2016-05-08T07:35:00Z
97.0,pm25,µg/m³,2016-05-08T11:35:00Z
97.0,pm25,µg/m³,2016-05-08T12:05:00Z
102.0,pm25,µg/m³,2016-05-08T12:35:00Z
102.0,pm25,µg/m³,2016-05-08T13:05:00Z
100.0,pm25,µg/m³,2016-05-08T13:35:00Z
100.0,pm25,µg/m³,2016-05-08T14:05:00Z
93.0,pm25,µg/m³,2016-05-08T14:35:00Z
93.0,pm25,µg/m³,2016-05-08T15:05:00Z
52.0,pm25,µg/m³,2016-05-08T15:35:00Z
52.0,pm25,µg/m³,2016-05-08T16:05:00Z
81.0,pm25,µg/m³,2016-05-08T16:35:00Z
81.0,pm25,µg/m³,2016-05-08T17:05:00Z
84.0,pm25,µg/m³,2016-05-08T17:30:00Z
84.0,pm25,µg/m³,2016-05-08T18:05:00Z
98.0,pm25,µg/m³,2016-05-08T18:35:00Z
132.0,pm25,µg/m³,2016-05-08T20:25:00Z
132.0,pm25,µg/m³,2016-05-08T21:05:00Z
84.0,pm25,µg/m³,2016-05-08T21:35:00Z
84.0,pm25,µg/m³,2016-05-08T21:55:00Z
73.0,pm25,µg/m³,2016-05-08T22:35:00Z
73.0,pm25,µg/m³,2016-05-08T23:05:00Z
25.0,pm25,µg/m³,2016-05-08T23:25:00Z
25.0,pm25,µg/m³,2016-05-09T00:05:00Z
77.0,pm25,µg/m³,2016-05-09T00:35:00Z
77.0,pm25,µg/m³,2016-05-09T01:05:00Z
117.0,pm25,µg/m³,2016-05-09T01:35:00Z
117.0,pm25,µg/m³,2016-05-09T02:05:00Z
134.0,pm25,µg/m³,2016-05-09T02:35:00Z
134.0,pm25,µg/m³,2016-05-09T03:05:00Z
141.0,pm25,µg/m³,2016-05-09T03:35:00Z
141.0,pm25,µg/m³,2016-05-09T04:05:00Z
150.0,pm25,µg/m³,2016-05-09T04:25:00Z
150.0,pm25,µg/m³,2016-05-09T05:00:00Z
136.0,pm25,µg/m³,2016-05-09T06:50:00Z
77.0,pm25,µg/m³,2016-05-09T10:55:00Z
121.0,pm25,µg/m³,2016-05-09T11:35:00Z
18.0,pm25,µg/m³,2016-05-09T13:35:00Z
18.0,pm25,µg/m³,2016-05-09T13:55:00Z
116.0,pm25,µg/m³,2016-05-09T14:35:00Z
116.0,pm25,µg/m³,2016-05-09T15:05:00Z
233.0,pm25,µg/m³,2016-05-09T15:25:00Z
233.0,pm25,µg/m³,2016-05-09T16:05:00Z
54.0,pm25,µg/m³,2016-05-09T16:35:00Z
54.0,pm25,µg/m³,2016-05-09T16:55:00Z
80.0,pm25,µg/m³,2016-05-09T17:35:00Z
80.0,pm25,µg/m³,2016-05-09T18:05:00Z
83.0,pm25,µg/m³,2016-05-09T18:35:00Z
83.0,pm25,µg/m³,2016-05-09T19:05:00Z
107.0,pm25,µg/m³,2016-05-09T19:35:00Z
107.0,pm25,µg/m³,2016-05-09T20:05:00Z
103.0,pm25,µg/m³,2016-05-09T20:35:00Z
103.0,pm25,µg/m³,2016-05-09T21:05:00Z
79.0,pm25,µg/m³,2016-05-09T21:35:00Z
79.0,pm25,µg/m³,2016-05-09T22:00:00Z
77.0,pm25,µg/m³,2016-05-09T22:35:00Z
77.0,pm25,µg/m³,2016-05-09T23:05:00Z
50.0,pm25,µg/m³,2016-05-09T23:35:00Z
50.0,pm25,µg/m³,2016-05-10T00:05:00Z
70.0,pm25,µg/m³,2016-05-10T00:35:00Z
70.0,pm25,µg/m³,2016-05-10T00:55:00Z
101.0,pm25,µg/m³,2016-05-10T01:35:00Z
101.0,pm25,µg/m³,2016-05-10T02:05:00Z
120.0,pm25,µg/m³,2016-05-10T02:25:00Z
120.0,pm25,µg/m³,2016-05-10T03:05:00Z
120.0,pm25,µg/m³,2016-05-10T03:35:00Z
120.0,pm25,µg/m³,2016-05-10T03:40:00Z
103.0,pm25,µg/m³,2016-05-10T04:35:00Z
103.0,pm25,µg/m³,2016-05-10T05:05:00Z
97.0,pm25,µg/m³,2016-05-10T05:35:00Z
99.0,pm25,µg/m³,2016-05-10T12:55:00Z
20.0,pm25,µg/m³,2016-05-11T08:35:00Z
20.0,pm25,µg/m³,2016-05-11T08:55:00Z
62.0,pm25,µg/m³,2016-05-11T09:55:00Z
49.0,pm25,µg/m³,2016-05-11T10:35:00Z
49.0,pm25,µg/m³,2016-05-11T11:00:00Z
104.0,pm25,µg/m³,2016-05-11T11:15:00Z
44.0,pm25,µg/m³,2016-05-11T12:35:00Z
44.0,pm25,µg/m³,2016-05-11T12:55:00Z
40.0,pm25,µg/m³,2016-05-11T13:35:00Z
40.0,pm25,µg/m³,2016-05-11T14:05:00Z
71.0,pm25,µg/m³,2016-05-11T14:25:00Z
71.0,pm25,µg/m³,2016-05-11T15:05:00Z
83.0,pm25,µg/m³,2016-05-11T15:30:00Z
83.0,pm25,µg/m³,2016-05-11T16:05:00Z
73.0,pm25,µg/m³,2016-05-11T16:35:00Z
73.0,pm25,µg/m³,2016-05-11T17:05:00Z
79.0,pm25,µg/m³,2016-05-11T17:35:00Z
79.0,pm25,µg/m³,2016-05-11T18:05:00Z
163.0,pm25,µg/m³,2016-05-11T18:20:00Z
84.0,pm25,µg/m³,2016-05-11T18:35:00Z
84.0,pm25,µg/m³,2016-05-11T19:05:00Z
95.0,pm25,µg/m³,2016-05-11T19:35:00Z
95.0,pm25,µg/m³,2016-05-11T20:05:00Z
104.0,pm25,µg/m³,2016-05-11T20:30:00Z
104.0,pm25,µg/m³,2016-05-11T21:05:00Z
73.0,pm25,µg/m³,2016-05-11T21:35:00Z
73.0,pm25,µg/m³,2016-05-11T22:05:00Z
77.0,pm25,µg/m³,2016-05-11T22:25:00Z
77.0,pm25,µg/m³,2016-05-11T23:05:00Z
39.0,pm25,µg/m³,2016-05-11T23:30:00Z
39.0,pm25,µg/m³,2016-05-11T23:55:00Z
66.0,pm25,µg/m³,2016-05-12T00:35:00Z
66.0,pm25,µg/m³,2016-05-12T01:05:00Z
130.0,pm25,µg/m³,2016-05-12T01:25:00Z
130.0,pm25,µg/m³,2016-05-12T02:00:00Z
187.0,pm25,µg/m³,2016-05-12T02:35:00Z
187.0,pm25,µg/m³,2016-05-12T03:05:00Z
111.0,pm25,µg/m³,2016-05-12T03:35:00Z
111.0,pm25,µg/m³,2016-05-12T03:55:00Z
110.0,pm25,µg/m³,2016-05-12T04:35:00Z
69.0,pm25,µg/m³,2016-05-12T05:50:00Z
60.0,pm25,µg/m³,2016-05-12T06:30:00Z
42.0,pm25,µg/m³,2016-05-12T07:30:00Z
59.0,pm25,µg/m³,2016-05-12T09:50:00Z
54.0,pm25,µg/m³,2016-05-12T10:20:00Z
54.0,pm25,µg/m³,2016-05-12T10:50:00Z
88.0,pm25,µg/m³,2016-05-12T11:50:00Z
83.0,pm25,µg/m³,2016-05-12T12:50:00Z
83.0,pm25,µg/m³,2016-05-12T13:00:00Z
111.0,pm25,µg/m³,2016-05-12T15:20:00Z
111.0,pm25,µg/m³,2016-05-12T15:50:00Z
104.0,pm25,µg/m³,2016-05-12T16:20:00Z
104.0,pm25,µg/m³,2016-05-12T16:50:00Z
160.0,pm25,µg/m³,2016-05-12T17:20:00Z
124.0,pm25,µg/m³,2016-05-12T18:15:00Z
163.0,pm25,µg/m³,2016-05-12T18:50:00Z
166.0,pm25,µg/m³,2016-05-12T19:20:00Z
66.0,pm25,µg/m³,2016-05-12T20:20:00Z
66.0,pm25,µg/m³,2016-05-12T20:50:00Z
60.0,pm25,µg/m³,2016-05-12T21:20:00Z
60.0,pm25,µg/m³,2016-05-12T21:50:00Z
51.0,pm25,µg/m³,2016-05-12T22:20:00Z
51.0,pm25,µg/m³,2016-05-12T22:50:00Z
33.0,pm25,µg/m³,2016-05-12T23:20:00Z
33.0,pm25,µg/m³,2016-05-12T23:40:00Z
52.0,pm25,µg/m³,2016-05-13T00:20:00Z
52.0,pm25,µg/m³,2016-05-13T00:50:00Z
52.0,pm25,µg/m³,2016-05-13T01:10:00Z
124.0,pm25,µg/m³,2016-05-13T01:50:00Z
108.0,pm25,µg/m³,2016-05-13T02:20:00Z
108.0,pm25,µg/m³,2016-05-13T02:50:00Z
97.0,pm25,µg/m³,2016-05-13T03:20:00Z
97.0,pm25,µg/m³,2016-05-13T03:50:00Z
100.0,pm25,µg/m³,2016-05-13T04:20:00Z
62.0,pm25,µg/m³,2016-05-13T05:40:00Z
41.0,pm25,µg/m³,2016-05-13T07:45:00Z
41.0,pm25,µg/m³,2016-05-13T08:10:00Z
62.0,pm25,µg/m³,2016-05-13T09:20:00Z
55.0,pm25,µg/m³,2016-05-13T10:20:00Z
83.0,pm25,µg/m³,2016-05-13T11:45:00Z
